Mode,AtomIndex,dx,dy,dz
53,4,0.01,0.1301,0.1301
53,5,0.02,-0.1401,-0.1401
53,6,0.03,-0.1401,-0.1401
53,7,0.1201,-0.04,-0.02
53,8,0.06,0.04,0.06
53,9,0.06,0.0,0.02
53,10,0.06,-0.0,0.01
53,11,0.07,-0.03,-0.01
53,12,-0.07,-0.01,-0.03
53,13,-0.06,0.05,0.03
53,14,0.1401,0.1201,0.1601
53,15,0.1901,0.09,0.1501
53,16,0.1801,-0.02,0.03
53,17,0.08,-0.07,-0.04
53,18,0.1001,-0.04,-0.01
53,19,-0.06,-0.1001,-0.1201
53,20,-0.1001,-0.09,-0.1101
53,21,-0.03,0.1101,0.1101
53,22,-0.02,0.02,0.02
53,23,0.01,-0.01,-0.0
53,24,-0.1001,0.06,0.03
53,25,-0.05,-0.04,-0.05
53,26,-0.06,0.02,0.0
53,27,0.03,0.1101,-0.1101
53,28,0.02,0.02,-0.02
53,29,0.1001,0.06,-0.03
53,30,0.1301,0.02,-0.0
53,31,0.06,-0.06,0.08
53,32,0.1001,0.01,0.02
53,33,-0.01,0.1201,-0.1301
53,34,-0.02,-0.1401,0.1401
53,35,-0.03,-0.1401,0.1401
53,36,-0.1201,-0.04,0.02
53,37,-0.06,0.04,-0.06
53,38,-0.06,0.0,-0.02
53,39,-0.06,-0.0,-0.01
53,40,-0.07,-0.03,0.01
53,41,0.07,-0.01,0.03
53,42,0.06,0.05,-0.03
53,43,-0.1401,0.1201,-0.1601
53,44,-0.1901,0.09,-0.1501
53,45,-0.1801,-0.02,-0.03
53,46,-0.08,-0.07,0.04
53,47,-0.1001,-0.04,0.01
53,48,0.05,-0.1001,0.1201
53,49,0.1001,-0.09,0.1101
53,50,-0.01,-0.01,0.0
53,51,0.05,-0.04,0.05
53,52,0.06,0.02,-0.0
53,53,0.0,-0.02,-0.0
54,1,0.14,0.03,0.07
54,2,0.11,0.07,0.09
54,3,-0.02,0.06,0.07
54,4,-0.12,-0.04,-0.07
54,5,-0.07,0.09,0.08
54,6,0.08,0.07,0.09
54,7,-0.16,-0.03,-0.07
54,8,-0.15,-0.03,-0.08
54,9,0.03,-0.06,-0.06
54,10,0.03,-0.07,-0.06
54,11,0.07,-0.16,-0.11
54,12,0.02,0.01,0.01
54,13,-0.03,0.09,0.08
54,14,0.02,0.16,0.1701
54,15,-0.06,0.2001,0.1801
54,16,0.04,-0.01,0.0
54,17,-0.12,-0.08,-0.11
54,18,0.09,-0.05,-0.03
54,19,0.05,-0.07,-0.05
54,20,0.1,-0.09,-0.07
54,21,0.05,-0.07,-0.07
54,22,-0.04,-0.04,-0.06
54,23,0.01,0.01,0.01
54,24,-0.03,-0.05,-0.06
54,25,-0.06,-0.01,-0.03
54,26,-0.03,0.03,0.02
54,27,0.05,0.07,-0.07
54,28,-0.04,0.04,-0.06
54,29,-0.03,0.05,-0.06
54,30,0.14,-0.03,0.07
54,31,0.11,-0.07,0.09
54,32,-0.02,-0.06,0.07
54,33,-0.12,0.04,-0.07
54,34,-0.07,-0.09,0.08
54,35,0.08,-0.07,0.09
54,36,-0.16,0.03,-0.07
54,37,-0.15,0.03,-0.08
54,38,0.03,0.06,-0.06
54,39,0.03,0.07,-0.06
54,40,0.07,0.16,-0.11
54,41,0.02,-0.01,0.01
54,42,-0.03,-0.09,0.08
54,43,0.02,-0.16,0.1701
54,44,-0.06,-0.2001,0.1801
54,45,0.04,0.01,0.0
54,46,-0.12,0.08,-0.11
54,47,0.09,0.05,-0.03
54,48,0.05,0.07,-0.05
54,49,0.1,0.09,-0.07
54,50,0.01,-0.01,0.01
54,51,-0.06,0.01,-0.03
54,52,-0.03,-0.03,0.02
54,53,0.0,-0.0,0.02
55,1,-0.1596,-0.0199,-0.0598
55,2,-0.1197,-0.0798,-0.0997
55,3,-0.0,-0.0499,-0.0598
55,4,0.1097,0.0698,0.0997
55,5,0.0698,-0.1097,-0.1097
55,6,-0.0598,-0.0997,-0.1197
55,7,0.1696,0.0199,0.0598
55,8,0.1496,0.0399,0.0898
55,9,-0.01,0.0598,0.0598
55,10,-0.01,0.0698,0.0698
55,11,-0.0499,0.1396,0.1197
55,12,-0.01,-0.0,-0.0
55,13,0.0399,-0.0898,-0.0698
55,14,-0.0299,-0.1496,-0.1596
55,15,0.0299,-0.1795,-0.1696
55,16,-0.0499,0.01,-0.0
55,17,0.0997,0.0798,0.0997
55,18,-0.0898,0.0499,0.0199
55,19,-0.0399,0.0698,0.0598
55,20,-0.0798,0.0898,0.0698
55,21,-0.0499,0.0898,0.0798
55,22,0.0499,0.0499,0.0598
55,23,-0.01,-0.01,-0.01
55,24,0.0399,0.0299,0.0399
55,25,0.0598,0.0199,0.0299
55,26,0.0399,-0.0299,-0.0199
55,27,0.0499,0.0898,-0.0798
55,28,-0.0499,0.0499,-0.0598
55,29,-0.0399,0.0299,-0.0399
55,30,0.1596,-0.0199,0.0598
55,31,0.1197,-0.0798,0.0997
55,32,0.0,-0.0499,0.0598
55,33,-0.1097,0.0698,-0.0997
55,34,-0.0698,-0.1097,0.1097
55,35,0.0598,-0.0997,0.1197
55,36,-0.1696,0.0199,-0.0598
55,37,-0.1496,0.0399,-0.0898
55,38,0.01,0.0598,-0.0598
55,39,0.01,0.0698,-0.0698
55,40,0.0499,0.1396,-0.1197
55,41,0.01,-0.0,0.0
55,42,-0.0399,-0.0898,0.0698
55,43,0.0299,-0.1496,0.1596
55,44,-0.0299,-0.1795,0.1696
55,45,0.0499,0.01,0.0
55,46,-0.0997,0.0798,-0.0997
55,47,0.0898,0.0499,-0.0199
55,48,0.0399,0.0698,-0.0598
55,49,0.0798,0.0898,-0.0698
55,50,0.01,-0.01,0.01
55,51,-0.0598,0.0199,-0.0299
55,52,-0.0399,-0.0299,0.0199
55,53,-0.0,-0.01,-0.0
56,1,0.0198,0.0496,-0.0099
56,2,0.0397,0.0893,-0.0595
56,3,-0.0298,-0.0099,0.0496
56,4,-0.0298,-0.0,0.0298
56,5,-0.0,0.0198,-0.0397
56,6,0.0595,0.0496,-0.0695
56,7,-0.0298,-0.0595,-0.0
56,8,-0.0298,-0.0397,-0.0099
56,9,0.0298,0.0099,-0.0496
56,10,0.0496,0.0298,-0.0099
56,11,0.0198,-0.0893,0.0893
56,12,-0.0794,-0.129,0.1488
56,13,0.0794,0.2084,-0.1984
56,14,-0.0,-0.0496,0.0397
56,15,-0.0893,-0.2679,0.2679
56,16,0.0198,0.0397,-0.0695
56,17,-0.0198,-0.1786,0.1786
56,18,-0.0496,-0.0397,0.0496
56,19,-0.0298,0.0397,-0.0298
56,20,-0.0397,-0.0,0.0
56,21,0.0,-0.0397,0.0298
56,22,-0.0099,0.0397,-0.0099
56,23,0.0099,0.0397,-0.0496
56,24,0.0099,-0.0496,0.0595
56,25,0.0198,-0.0099,0.0298
56,26,0.0099,-0.0298,0.0
56,27,-0.0,-0.0397,-0.0397
56,28,0.0198,0.0496,0.0099
56,29,-0.0099,-0.0496,-0.0695
56,30,-0.0198,0.0496,0.0
56,31,-0.0397,0.0992,0.0595
56,32,0.0397,-0.0099,-0.0595
56,33,0.0397,-0.0,-0.0397
56,34,0.0,0.0198,0.0496
56,35,-0.0794,0.0496,0.0794
56,36,0.0397,-0.0695,0.0099
56,37,0.0397,-0.0397,0.0099
56,38,-0.0397,0.0099,0.0496
56,39,-0.0595,0.0397,0.0099
56,40,-0.0298,-0.0992,-0.0992
56,41,0.0893,-0.129,-0.1588
56,42,-0.0893,0.2282,0.2183
56,43,0.0,-0.0595,-0.0397
56,44,0.1091,-0.2877,-0.2877
56,45,-0.0198,0.0496,0.0695
56,46,0.0198,-0.1984,-0.1984
56,47,0.0595,-0.0496,-0.0496
56,48,0.0397,0.0397,0.0397
56,49,0.0496,0.0,-0.0
56,50,-0.0099,0.0397,0.0496
56,51,-0.0198,-0.0099,-0.0298
56,52,-0.0198,-0.0298,0.0
56,53,0.0,-0.0,-0.0
57,1,0.0301,0.0703,0.0201
57,2,0.0502,0.0904,-0.0301
57,3,-0.0703,0.0201,0.0703
57,4,-0.0703,0.0301,0.0603
57,5,-0.01,-0.01,-0.0603
57,6,0.1306,0.01,-0.0904
57,7,-0.0502,-0.1005,-0.0502
57,8,-0.0703,-0.0502,-0.0402
57,9,0.0603,-0.0201,-0.0603
57,10,0.1105,0.0402,0.01
57,11,0.0904,-0.1105,0.1005
57,12,-0.1105,-0.1005,0.1608
57,13,0.1005,0.201,-0.1809
57,14,-0.01,-0.0603,0.0201
57,15,-0.1407,-0.2613,0.2512
57,16,0.01,0.0301,-0.0804
57,17,-0.0,-0.1809,0.1809
57,18,-0.0904,-0.0402,0.0402
57,19,-0.0804,0.0502,-0.0301
57,20,-0.0703,0.01,0.0
57,21,0.01,-0.0301,0.0301
57,22,-0.0301,0.0703,0.01
57,23,-0.0,0.0301,-0.0502
57,24,0.0502,-0.0603,0.0603
57,25,0.0402,0.01,0.0402
57,26,0.0402,-0.0402,-0.01
57,27,0.01,0.0301,0.0301
57,28,-0.0301,-0.0603,0.01
57,29,0.0402,0.0502,0.0502
57,30,0.0301,-0.0603,0.0201
57,31,0.0502,-0.0804,-0.0301
57,32,-0.0703,-0.0201,0.0603
57,33,-0.0703,-0.0301,0.0603
57,34,-0.01,0.01,-0.0603
57,35,0.1206,-0.01,-0.0804
57,36,-0.0502,0.0904,-0.0502
57,37,-0.0703,0.0402,-0.0402
57,38,0.0603,0.0201,-0.0603
57,39,0.1005,-0.0301,0.01
57,40,0.0904,0.1005,0.0904
57,41,-0.1005,0.0904,0.1407
57,42,0.0904,-0.1809,-0.1608
57,43,-0.01,0.0603,0.01
57,44,-0.1206,0.2211,0.2211
57,45,0.01,-0.0201,-0.0703
57,46,-0.0,0.1507,0.1608
57,47,-0.0804,0.0301,0.0301
57,48,-0.0804,-0.0502,-0.0201
57,49,-0.0603,-0.01,0.0
57,50,-0.0,-0.0301,-0.0402
57,51,0.0402,-0.01,0.0402
57,52,0.0301,0.0402,-0.01
57,53,-0.0,-0.0,0.0
58,1,0.03,0.03,0.0799
58,2,0.0499,-0.03,0.0899
58,3,-0.0899,0.0899,0.0399
58,4,-0.0899,0.0799,0.0499
58,5,-0.03,-0.0599,-0.0399
58,6,0.1598,-0.1098,0.0
58,7,-0.0599,-0.0599,-0.1298
58,8,-0.0899,-0.0399,-0.0799
58,9,0.0699,-0.0799,-0.0399
58,10,0.1298,-0.01,0.0699
58,11,0.1697,0.03,-0.03
58,12,-0.0699,0.1598,-0.0799
58,13,0.02,-0.1398,0.1697
58,14,0.02,0.0,-0.0499
58,15,-0.03,0.1997,-0.1997
58,16,-0.01,-0.0699,0.01
58,17,0.0998,0.1298,-0.1198
58,18,-0.0899,0.0499,-0.0499
58,19,-0.1298,0.01,0.01
58,20,-0.0998,0.02,-0.01
58,21,0.03,0.02,-0.02
58,22,-0.0599,0.0399,0.0599
58,23,-0.03,-0.0399,0.02
58,24,0.0899,0.03,-0.02
58,25,0.0699,0.0399,0.03
58,26,0.0499,-0.0399,-0.0399
58,27,0.03,-0.03,-0.02
58,28,-0.0599,-0.0399,0.0599
58,29,0.0899,-0.03,-0.02
58,30,0.03,-0.03,0.0799
58,31,0.0499,0.03,0.0899
58,32,-0.0899,-0.0899,0.03
58,33,-0.0899,-0.0799,0.0499
58,34,-0.03,0.0599,-0.0399
58,35,0.1498,0.1098,0.0
58,36,-0.0599,0.0599,-0.1298
58,37,-0.0899,0.0399,-0.0799
58,38,0.0699,0.0799,-0.0399
58,39,0.1298,0.01,0.0699
58,40,0.1697,-0.03,-0.03
58,41,-0.0699,-0.1598,-0.0899
58,42,0.01,0.1498,0.1697
58,43,0.02,-0.0,-0.0499
58,44,-0.02,-0.2097,-0.2097
58,45,-0.01,0.0699,0.01
58,46,0.0998,-0.1298,-0.1198
58,47,-0.0899,-0.0499,-0.0499
58,48,-0.1298,-0.01,0.02
58,49,-0.0998,-0.02,-0.01
58,50,-0.03,0.0499,0.02
58,51,0.0699,-0.0399,0.03
58,52,0.0499,0.0399,-0.0399
58,53,-0.0,-0.0,0.0
59,1,0.0598,0.0498,0.0897
59,2,0.0798,0.01,0.0798
59,3,-0.0997,0.0897,0.0598
59,4,-0.1097,0.0698,0.0498
59,5,-0.0399,-0.0498,-0.0498
59,6,0.1994,-0.0897,-0.0199
59,7,-0.0897,-0.0997,-0.1396
59,8,-0.1196,-0.0698,-0.0997
59,9,0.0798,-0.0897,-0.0598
59,10,0.1495,-0.0,0.0598
59,11,0.1894,-0.0299,-0.01
59,12,-0.1196,0.1296,-0.0299
59,13,0.0498,-0.0698,0.1097
59,14,0.0299,-0.0199,-0.0399
59,15,-0.0598,0.1296,-0.1097
59,16,0.01,-0.0698,-0.0199
59,17,0.1196,0.0598,-0.0598
59,18,-0.1196,0.0399,-0.0399
59,19,-0.1695,0.0199,-0.01
59,20,-0.1396,0.0199,-0.0199
59,21,0.0399,0.0,-0.01
59,22,-0.0798,0.0598,0.0598
59,23,-0.0299,-0.0299,0.01
59,24,0.1097,0.0299,0.01
59,25,0.0798,0.0399,0.0399
59,26,0.0598,-0.0498,-0.0498
59,27,-0.0399,0.0,0.01
59,28,0.0798,0.0598,-0.0598
59,29,-0.1097,0.0299,-0.01
59,30,-0.0598,0.0498,-0.0897
59,31,-0.0798,0.01,-0.0798
59,32,0.0997,0.0897,-0.0598
59,33,0.1097,0.0698,-0.0498
59,34,0.0399,-0.0498,0.0498
59,35,-0.1994,-0.0897,0.0199
59,36,0.0897,-0.0997,0.1396
59,37,0.1196,-0.0698,0.0997
59,38,-0.0798,-0.0897,0.0598
59,39,-0.1495,-0.0,-0.0598
59,40,-0.1894,-0.0299,0.01
59,41,0.1296,0.1296,0.0299
59,42,-0.0498,-0.0698,-0.1097
59,43,-0.0299,-0.0199,0.0399
59,44,0.0598,0.1296,0.1097
59,45,-0.01,-0.0698,0.0199
59,46,-0.1196,0.0598,0.0598
59,47,0.1196,0.0399,0.0399
59,48,0.1695,0.0199,0.01
59,49,0.1396,0.0199,0.0199
59,50,0.0299,-0.0299,-0.01
59,51,-0.0798,0.0399,-0.0399
59,52,-0.0598,-0.0498,0.0498
59,53,-0.0,-0.0,0.0
60,1,0.0,0.03,-0.03
60,2,0.01,0.05,-0.05
60,3,-0.0,-0.03,0.02
60,4,-0.0,-0.03,0.03
60,5,0.01,0.03,-0.02
60,6,-0.0,0.03,-0.02
60,7,-0.0,-0.02,0.03
60,8,-0.01,-0.04,0.04
60,9,0.01,0.05,-0.04
60,10,-0.01,-0.0,-0.0
60,11,-0.02,-0.06,0.05
60,12,-0.01,-0.06,0.06
60,13,0.0,0.02,-0.02
60,14,-0.0,-0.0,0.0
60,15,-0.05,-0.1501,0.1501
60,16,0.01,0.05,-0.04
60,17,-0.05,-0.1501,0.1401
60,18,0.03,0.1101,-0.1101
60,19,0.02,0.05,-0.05
60,20,-0.02,-0.1201,0.1101
60,21,-0.01,-0.04,0.03
60,22,0.01,0.01,-0.01
60,23,-0.1001,-0.3703,0.3703
60,24,-0.0,-0.0,-0.0
60,25,0.03,0.1101,-0.1101
60,26,0.03,0.1101,-0.1101
60,27,-0.01,0.04,0.03
60,28,0.0,-0.01,-0.01
60,29,-0.0,0.0,-0.0
60,30,0.0,-0.03,-0.03
60,31,0.01,-0.05,-0.04
60,32,-0.0,0.03,0.02
60,33,-0.0,0.03,0.02
60,34,0.0,-0.03,-0.02
60,35,-0.0,-0.03,-0.02
60,36,-0.0,0.02,0.03
60,37,-0.01,0.04,0.04
60,38,0.01,-0.05,-0.04
60,39,-0.0,0.0,-0.0
60,40,-0.02,0.05,0.05
60,41,-0.01,0.06,0.05
60,42,0.0,-0.02,-0.02
60,43,-0.0,0.0,0.0
60,44,-0.04,0.1501,0.1501
60,45,0.01,-0.04,-0.04
60,46,-0.04,0.1401,0.1401
60,47,0.03,-0.1001,-0.1001
60,48,0.02,-0.05,-0.05
60,49,-0.02,0.1101,0.1001
60,50,-0.0901,0.3503,0.3503
60,51,0.03,-0.1001,-0.1101
60,52,0.03,-0.1001,-0.1001
60,53,0.0,0.0,0.0
61,1,-0.0,-0.02,0.02
61,2,-0.01,-0.04,0.04
61,3,0.0,0.02,-0.02
61,4,0.0,0.03,-0.02
61,5,-0.0,-0.02,0.02
61,6,0.0,-0.02,0.02
61,7,0.0,0.02,-0.03
61,8,0.0,0.03,-0.03
61,9,-0.01,-0.04,0.03
61,10,0.0,-0.0,0.0
61,11,0.02,0.0501,-0.0501
61,12,0.01,0.0601,-0.0501
61,13,-0.0,-0.02,0.02
61,14,0.0,0.0,-0.0
61,15,0.04,0.1402,-0.1402
61,16,-0.01,-0.04,0.04
61,17,0.04,0.1402,-0.1402
61,18,-0.03,-0.1101,0.1101
61,19,-0.02,-0.0501,0.0501
61,20,0.02,0.1101,-0.1101
61,21,0.01,0.03,-0.03
61,22,-0.01,-0.01,0.01
61,23,0.0901,0.3504,-0.3504
61,24,0.0,0.0,0.0
61,25,-0.03,-0.1001,0.1101
61,26,-0.03,-0.1101,0.1001
61,27,-0.01,0.03,0.03
61,28,0.01,-0.01,-0.01
61,29,-0.0,0.0,-0.0
61,30,0.0,-0.02,-0.03
61,31,0.01,-0.0501,-0.04
61,32,-0.0,0.03,0.02
61,33,-0.0,0.03,0.02
61,34,0.01,-0.02,-0.02
61,35,-0.0,-0.03,-0.02
61,36,-0.0,0.02,0.03
61,37,-0.0,0.03,0.04
61,38,0.01,-0.04,-0.03
61,39,-0.0,-0.0,-0.0
61,40,-0.02,0.0501,0.0501
61,41,-0.01,0.0601,0.0601
61,42,0.0,-0.02,-0.02
61,43,-0.01,0.0,0.0
61,44,-0.0501,0.1502,0.1502
61,45,0.01,-0.0501,-0.04
61,46,-0.0501,0.1502,0.1502
61,47,0.03,-0.1101,-0.1101
61,48,0.02,-0.0501,-0.0501
61,49,-0.02,0.1201,0.1101
61,50,-0.1001,0.3704,0.3804
61,51,0.03,-0.1101,-0.1101
61,52,0.03,-0.1101,-0.1101
61,53,0.0,-0.0,0.0
62,1,0.0301,0.1203,-0.1003
62,2,0.0301,0.1203,-0.1103
62,3,-0.0201,-0.0902,0.0902
62,4,-0.0401,-0.2105,0.1905
62,5,0.0201,0.1103,-0.1003
62,6,-0.01,-0.0301,0.0301
62,7,-0.0201,-0.0902,0.0802
62,8,-0.0602,-0.2807,0.2507
62,9,0.0401,0.2005,-0.1805
62,10,-0.01,-0.0201,0.0201
62,11,-0.0201,-0.0602,0.0602
62,12,0.0201,0.0602,-0.0602
62,13,-0.01,-0.0501,0.0401
62,14,-0.0,0.0,-0.01
62,15,0.0201,0.0702,-0.0802
62,16,-0.01,-0.0201,0.0201
62,17,0.0201,0.0802,-0.0802
62,18,-0.0,-0.01,0.01
62,19,0.0,-0.01,0.01
62,20,0.01,-0.01,0.01
62,21,-0.0301,-0.1504,0.1404
62,22,-0.01,-0.0301,0.0301
62,23,0.01,0.0301,-0.0301
62,24,0.0,0.01,-0.01
62,25,-0.0,-0.01,0.01
62,26,-0.0,-0.01,0.01
62,27,-0.0301,0.1504,0.1404
62,28,-0.01,0.0301,0.0301
62,29,0.0,-0.01,-0.01
62,30,0.0301,-0.1103,-0.1003
62,31,0.0301,-0.1203,-0.1103
62,32,-0.0201,0.0902,0.0802
62,33,-0.0401,0.2105,0.1805
62,34,0.0201,-0.1103,-0.1003
62,35,-0.01,0.0301,0.0301
62,36,-0.0201,0.0902,0.0802
62,37,-0.0602,0.2807,0.2507
62,38,0.0401,-0.1905,-0.1805
62,39,-0.01,0.0201,0.0201
62,40,-0.0201,0.0602,0.0602
62,41,0.0201,-0.0602,-0.0602
62,42,-0.01,0.0501,0.0401
62,43,-0.0,-0.0,-0.01
62,44,0.0201,-0.0702,-0.0802
62,45,-0.01,0.0201,0.0201
62,46,0.0201,-0.0802,-0.0802
62,47,-0.0,0.01,0.01
62,48,0.0,0.01,0.01
62,49,0.01,0.01,0.01
62,50,0.01,-0.0301,-0.0301
62,51,-0.0,0.01,0.01
62,52,-0.0,0.01,0.01
62,53,-0.0,0.0,-0.0
63,1,0.0198,0.119,-0.0991
63,2,0.0198,0.1289,-0.119
63,3,-0.0198,-0.0991,0.0892
63,4,-0.0297,-0.1884,0.1785
63,5,0.0198,0.1091,-0.0991
63,6,-0.0099,-0.0297,0.0198
63,7,-0.0099,-0.0892,0.0892
63,8,-0.0496,-0.2578,0.2578
63,9,0.0496,0.1983,-0.1785
63,10,-0.0099,-0.0198,0.0198
63,11,-0.0198,-0.0595,0.0496
63,12,0.0198,0.0595,-0.0694
63,13,-0.0198,-0.0496,0.0496
63,14,-0.0,0.0099,-0.0
63,15,0.0297,0.0793,-0.0892
63,16,-0.0099,-0.0198,0.0198
63,17,0.0198,0.0892,-0.0892
63,18,0.0,-0.0,0.0
63,19,0.0,-0.0099,0.0099
63,20,-0.0,-0.0099,0.0099
63,21,-0.0297,-0.1487,0.1487
63,22,-0.0099,-0.0297,0.0297
63,23,0.0099,0.0297,-0.0297
63,24,0.0,0.0099,-0.0099
63,25,-0.0,-0.0099,0.0099
63,26,-0.0,-0.0099,0.0099
63,27,0.0297,-0.1586,-0.1487
63,28,0.0099,-0.0297,-0.0297
63,29,-0.0,0.0099,0.0099
63,30,-0.0198,0.119,0.1091
63,31,-0.0198,0.1289,0.119
63,32,0.0198,-0.0991,-0.0892
63,33,0.0297,-0.1884,-0.1785
63,34,-0.0198,0.1091,0.0991
63,35,0.0099,-0.0297,-0.0198
63,36,0.0099,-0.0892,-0.0892
63,37,0.0496,-0.2677,-0.2578
63,38,-0.0496,0.1983,0.1785
63,39,0.0099,-0.0198,-0.0198
63,40,0.0198,-0.0595,-0.0496
63,41,-0.0198,0.0595,0.0694
63,42,0.0198,-0.0496,-0.0496
63,43,0.0,0.0099,0.0
63,44,-0.0297,0.0892,0.0892
63,45,0.0099,-0.0198,-0.0198
63,46,-0.0198,0.0892,0.0892
63,47,-0.0,-0.0,-0.0
63,48,-0.0,-0.0099,-0.0099
63,49,0.0,-0.0099,-0.0099
63,50,-0.0099,0.0297,0.0297
63,51,0.0,-0.0099,-0.0099
63,52,0.0,-0.0099,-0.0099
63,53,-0.0,0.0,0.0
64,1,-0.0,-0.02,0.02
64,2,0.03,0.1698,-0.1498
64,3,-0.01,-0.03,0.03
64,4,0.0599,0.3296,-0.2997
64,5,-0.01,-0.03,0.03
64,6,0.0499,0.2697,-0.2497
64,7,-0.01,-0.03,0.03
64,8,0.0499,0.2297,-0.2098
64,9,0.01,0.04,-0.04
64,10,-0.0,-0.0,0.0
64,11,-0.02,-0.0599,0.0599
64,12,0.0,0.01,-0.01
64,13,-0.0,-0.01,0.0
64,14,0.0,-0.0,-0.0
64,15,0.0,0.0,-0.0
64,16,-0.0,-0.0,0.0
64,17,0.0,0.01,-0.01
64,18,0.0,-0.0,0.0
64,19,-0.0,-0.0,0.0
64,20,-0.0,-0.01,0.01
64,21,0.0,0.0,-0.0
64,22,-0.0,-0.01,0.01
64,23,0.0,0.0,-0.0
64,24,-0.0,0.0,-0.0
64,25,-0.0,-0.0,0.0
64,26,-0.0,-0.0,0.0
64,27,0.0,-0.0,-0.0
64,28,-0.0,0.01,0.01
64,29,-0.0,-0.0,-0.0
64,30,-0.0,0.02,0.02
64,31,0.03,-0.1698,-0.1498
64,32,-0.01,0.03,0.03
64,33,0.0599,-0.3296,-0.2997
64,34,-0.01,0.03,0.03
64,35,0.0499,-0.2597,-0.2397
64,36,-0.01,0.03,0.03
64,37,0.0499,-0.2198,-0.1998
64,38,0.01,-0.04,-0.04
64,39,-0.0,0.0,0.0
64,40,-0.02,0.0599,0.0599
64,41,0.0,-0.01,-0.01
64,42,-0.0,0.01,0.0
64,43,0.0,0.0,-0.0
64,44,0.0,-0.0,-0.0
64,45,-0.0,0.0,0.0
64,46,0.0,-0.01,-0.01
64,47,0.0,0.0,0.0
64,48,-0.0,0.0,0.0
64,49,-0.0,0.01,0.01
64,50,0.0,-0.0,-0.0
64,51,-0.0,0.0,0.0
64,52,-0.0,0.0,0.0
64,53,0.0,-0.0,-0.0
65,1,-0.0,-0.0199,0.0199
65,2,0.0299,0.1595,-0.1496
65,3,-0.01,-0.0299,0.0299
65,4,0.0598,0.329,-0.2991
65,5,-0.01,-0.0299,0.0299
65,6,0.0499,0.2592,-0.2393
65,7,-0.01,-0.0299,0.0299
65,8,0.0499,0.2193,-0.2094
65,9,0.01,0.0399,-0.0399
65,10,-0.0,0.0,0.0
65,11,-0.0199,-0.0598,0.0698
65,12,0.0,0.01,-0.01
65,13,-0.0,-0.0,0.0
65,14,-0.0,-0.0,-0.0
65,15,0.0,0.01,-0.01
65,16,-0.0,-0.0,0.0
65,17,0.0,0.01,-0.01
65,18,0.0,-0.0,0.0
65,19,0.0,0.0,0.0
65,20,0.0,-0.01,0.01
65,21,0.0,0.01,-0.0
65,22,-0.0,-0.01,0.01
65,23,0.0,0.0,-0.0
65,24,-0.0,0.0,-0.0
65,25,-0.0,-0.0,-0.0
65,26,-0.0,0.0,0.0
65,27,-0.0,0.01,0.0
65,28,0.0,-0.01,-0.01
65,29,0.0,0.0,0.0
65,30,0.0,-0.0199,-0.0199
65,31,-0.0299,0.1695,0.1496
65,32,0.01,-0.0299,-0.0299
65,33,-0.0598,0.329,0.2991
65,34,0.01,-0.0299,-0.0299
65,35,-0.0499,0.2692,0.2493
65,36,0.01,-0.0299,-0.0299
65,37,-0.0499,0.2293,0.2094
65,38,-0.01,0.0399,0.0399
65,39,0.0,0.0,-0.0
65,40,0.0199,-0.0598,-0.0698
65,41,-0.0,0.01,0.01
65,42,0.0,-0.0,-0.0
65,43,0.0,-0.0,0.0
65,44,-0.0,0.01,0.01
65,45,0.0,-0.0,-0.0
65,46,-0.0,0.01,0.01
65,47,-0.0,-0.0,-0.0
65,48,-0.0,0.0,-0.0
65,49,-0.0,-0.01,-0.01
65,50,-0.0,0.0,0.0
65,51,0.0,-0.0,0.0
65,52,0.0,0.0,-0.0
65,53,-0.0,-0.0,0.0
66,1,-0.0904,-0.0301,-0.0502
66,2,-0.1206,0.01,-0.0201
66,3,0.0603,-0.0402,-0.0201
66,4,0.0703,-0.01,-0.0301
66,5,-0.0,0.0703,0.0804
66,6,-0.1607,0.1005,0.0603
66,7,0.0201,0.0603,0.0703
66,8,0.0502,0.0402,0.0502
66,9,-0.0201,0.0201,-0.0
66,10,0.0603,-0.0804,-0.0603
66,11,0.0502,-0.01,-0.0502
66,12,-0.0301,-0.0804,-0.0904
66,13,0.0402,0.0402,0.0402
66,14,0.01,0.1206,0.1306
66,15,-0.0603,0.1909,0.1306
66,16,-0.0301,0.0502,0.0402
66,17,-0.0703,0.0402,0.01
66,18,-0.0804,0.0201,-0.01
66,19,-0.1507,-0.0603,-0.1105
66,20,-0.3115,-0.0,-0.0703
66,21,-0.0603,-0.01,-0.0201
66,22,0.1507,-0.0904,-0.0402
66,23,-0.1105,0.0,-0.0301
66,24,0.1105,-0.0,0.0301
66,25,0.0402,0.0904,0.1005
66,26,0.0603,-0.1105,-0.0904
66,27,-0.0603,0.01,-0.0201
66,28,0.1507,0.0904,-0.0402
66,29,0.1105,0.0,0.0301
66,30,-0.0904,0.0301,-0.0502
66,31,-0.1206,-0.01,-0.0201
66,32,0.0603,0.0402,-0.0201
66,33,0.0703,0.01,-0.0301
66,34,-0.0,-0.0703,0.0804
66,35,-0.1607,-0.1005,0.0603
66,36,0.0201,-0.0603,0.0703
66,37,0.0502,-0.0402,0.0502
66,38,-0.0201,-0.0201,-0.0
66,39,0.0603,0.0804,-0.0603
66,40,0.0502,0.01,-0.0502
66,41,-0.0301,0.0804,-0.0904
66,42,0.0402,-0.0402,0.0402
66,43,0.01,-0.1206,0.1306
66,44,-0.0603,-0.1808,0.1407
