Mode,AtomIndex,dx,dy,dz
14,29,0.01,0.05,-0.03
14,30,0.01,0.0599,-0.03
14,31,0.01,0.04,-0.04
14,32,0.01,0.05,-0.04
14,33,-0.0,0.02,-0.04
14,34,0.0,0.0,-0.04
14,35,-0.0,0.03,-0.03
14,36,0.01,0.05,-0.04
14,37,0.01,0.0799,-0.05
14,38,0.1299,0.05,-0.0799
14,39,0.1299,0.04,-0.0899
14,40,0.1099,0.02,-0.0999
14,41,0.0999,0.01,-0.1199
14,42,0.1099,0.01,-0.0899
14,43,0.0899,-0.01,-0.0999
14,44,0.1399,0.01,-0.0699
14,45,0.1599,0.04,-0.0699
14,46,0.1698,0.04,-0.0699
14,47,-0.0,0.04,-0.02
14,48,0.0599,0.03,-0.05
14,49,0.1599,-0.0999,0.03
14,50,0.1299,0.03,-0.0699
14,51,0.04,-0.1299,0.1199
14,52,0.2997,-0.1898,0.05
14,53,0.0,0.02,-0.0
15,1,0.0099,0.0,0.0398
15,2,0.0199,0.0099,0.0497
15,3,-0.0398,0.0795,-0.0199
15,4,-0.0696,0.1491,-0.0596
15,5,-0.0398,0.0596,-0.0099
15,6,-0.0696,0.1093,-0.0497
15,7,0.0099,-0.0298,0.0398
15,8,0.0,-0.0398,0.0398
15,9,0.0398,-0.0596,0.0696
15,10,0.0199,-0.0199,0.0298
15,11,0.0199,-0.0298,0.0298
15,12,-0.0497,0.1292,-0.0895
15,13,-0.0298,0.0696,-0.0398
15,14,0.0497,-0.0696,0.0895
15,15,0.0994,-0.169,0.1789
15,16,0.0497,-0.0795,0.0895
15,17,0.1093,-0.1988,0.1988
15,18,-0.0099,0.0497,-0.0298
15,19,-0.0696,0.159,-0.1292
15,20,-0.0994,0.2286,-0.1789
15,21,0.0398,-0.0596,0.0696
15,22,-0.0099,0.0596,-0.0298
15,23,0.0099,-0.0,-0.0099
15,24,-0.0398,0.1093,-0.0795
15,25,0.0199,0.0,-0.0199
15,26,0.0099,-0.0596,0.0298
15,27,-0.0398,-0.0596,-0.0099
15,28,-0.0696,-0.1093,-0.0497
15,29,0.0099,-0.0,0.0398
15,30,0.0199,-0.0099,0.0497
15,31,-0.0398,-0.0795,-0.0199
15,32,-0.0696,-0.1491,-0.0596
15,33,0.0099,0.0298,0.0398
15,34,0.0,0.0398,0.0398
15,35,0.0398,0.0596,0.0696
15,36,0.0199,0.0199,0.0298
15,37,0.0199,0.0298,0.0298
15,38,-0.0497,-0.1292,-0.0895
15,39,-0.0298,-0.0696,-0.0398
15,40,0.0497,0.0696,0.0895
15,41,0.0994,0.169,0.1789
15,42,0.0497,0.0795,0.0895
15,43,0.1093,0.1988,0.1988
15,44,-0.0099,-0.0497,-0.0298
15,45,-0.0696,-0.159,-0.1292
15,46,-0.0994,-0.2286,-0.1789
15,47,0.0398,0.0596,0.0696
15,48,-0.0099,-0.0596,-0.0298
15,49,0.0099,0.0,-0.0099
15,50,-0.0398,-0.1093,-0.0795
15,51,0.0199,-0.0,-0.0199
15,52,0.0099,0.0596,0.0298
15,53,0.0,-0.0,-0.0
16,1,0.06,-0.07,0.1401
16,2,0.1,-0.1201,0.2001
16,3,-0.0,0.03,0.07
16,4,-0.02,0.05,0.06
16,5,-0.06,0.1401,-0.03
16,6,-0.1401,0.2701,-0.1301
16,7,-0.01,0.04,0.01
16,8,-0.05,0.08,-0.04
16,9,0.06,-0.07,0.1
16,10,0.08,-0.1,0.1201
16,11,0.1,-0.1501,0.1601
16,12,0.01,0.04,0.01
16,13,0.03,-0.0,0.04
16,14,0.04,-0.01,0.05
16,15,0.07,-0.05,0.09
16,16,0.01,0.05,-0.01
16,17,0.02,0.04,0.0
16,18,-0.01,0.11,-0.07
16,19,-0.03,0.1201,-0.07
16,20,-0.04,0.1401,-0.09
16,21,0.07,-0.07,0.1
16,22,0.04,-0.02,0.06
16,23,0.03,0.02,-0.02
16,24,0.04,-0.05,0.07
16,25,0.07,-0.03,0.0
16,26,0.03,-0.05,0.03
16,27,0.06,0.1401,0.03
16,28,0.1401,0.2701,0.1301
16,29,-0.06,-0.07,-0.1401
16,30,-0.1,-0.1201,-0.2001
16,31,0.0,0.03,-0.07
16,32,0.02,0.05,-0.06
16,33,0.01,0.04,-0.01
16,34,0.05,0.08,0.04
16,35,-0.06,-0.07,-0.1
16,36,-0.08,-0.1,-0.1201
16,37,-0.1,-0.1501,-0.1601
16,38,-0.01,0.04,-0.01
16,39,-0.03,-0.0,-0.04
16,40,-0.04,-0.01,-0.05
16,41,-0.07,-0.05,-0.09
16,42,-0.01,0.05,0.01
16,43,-0.02,0.04,-0.0
16,44,0.01,0.11,0.07
16,45,0.03,0.1201,0.07
16,46,0.04,0.1401,0.09
16,47,-0.07,-0.07,-0.1
16,48,-0.04,-0.02,-0.06
16,49,-0.03,0.02,0.02
16,50,-0.04,-0.05,-0.07
16,51,-0.07,-0.03,-0.0
16,52,-0.03,-0.05,-0.03
16,53,-0.0,-0.01,0.0
17,1,0.01,-0.1702,0.0
17,2,0.0,-0.2503,0.01
17,3,0.03,-0.0801,-0.0701
17,4,0.04,-0.1001,-0.1001
17,5,0.01,0.04,-0.1301
17,6,-0.0,0.1502,-0.2202
17,7,-0.0,0.01,-0.04
17,8,0.0,0.0901,-0.0501
17,9,-0.01,-0.1001,0.0501
17,10,0.0,-0.1401,0.0801
17,11,0.02,-0.1802,0.1001
17,12,-0.0,-0.0501,-0.02
17,13,0.03,-0.0901,0.03
17,14,0.02,-0.0601,0.0
17,15,0.03,-0.1001,0.04
17,16,-0.03,0.02,-0.0901
17,17,-0.03,0.03,-0.1101
17,18,-0.0501,0.0701,-0.1301
17,19,-0.04,0.04,-0.1101
17,20,-0.0501,0.0701,-0.1401
17,21,-0.02,-0.1101,0.04
17,22,-0.01,-0.0801,0.04
17,23,-0.01,0.02,-0.0
17,24,0.0601,-0.1301,0.1001
17,25,-0.04,-0.02,0.0801
17,26,0.0701,-0.01,0.0601
17,27,0.01,-0.04,-0.1301
17,28,-0.0,-0.1502,-0.2202
17,29,0.01,0.1702,0.0
17,30,0.0,0.2503,0.01
17,31,0.03,0.0801,-0.0701
17,32,0.04,0.1001,-0.1001
17,33,-0.0,-0.01,-0.04
17,34,0.0,-0.0901,-0.0501
17,35,-0.01,0.1001,0.0501
17,36,0.0,0.1401,0.0801
17,37,0.02,0.1802,0.1001
17,38,-0.0,0.0501,-0.02
17,39,0.03,0.0901,0.03
17,40,0.02,0.0601,0.0
17,41,0.03,0.1001,0.04
17,42,-0.03,-0.02,-0.0901
17,43,-0.03,-0.03,-0.1101
17,44,-0.0501,-0.0701,-0.1301
17,45,-0.04,-0.04,-0.1101
17,46,-0.0501,-0.0701,-0.1401
17,47,-0.02,0.1101,0.04
17,48,-0.01,0.0801,0.04
17,49,-0.01,-0.02,-0.0
17,50,0.0601,0.1301,0.1001
17,51,-0.04,0.02,0.0801
17,52,0.0701,0.01,0.0601
17,53,-0.02,0.0,0.04
18,1,-0.1094,-0.0398,-0.0995
18,2,-0.1691,-0.0895,-0.1691
18,3,0.0,-0.0398,-0.1194
18,4,0.0298,-0.0597,-0.199
18,5,0.0796,-0.0398,-0.0099
18,6,0.1791,-0.0696,0.0
18,7,0.0199,0.0199,0.0696
18,8,0.0796,0.0497,0.1492
18,9,-0.1094,0.0398,0.0497
18,10,-0.1393,0.0796,0.0199
18,11,-0.1691,0.1194,-0.0398
18,12,0.0,0.0398,-0.0199
18,13,0.0199,0.0696,-0.0199
18,14,0.0796,0.0298,-0.0298
18,15,0.1194,0.0597,-0.0199
18,16,0.0995,-0.0497,-0.0199
18,17,0.1293,-0.0796,-0.0099
18,18,0.0796,-0.0597,-0.0199
18,19,0.0298,-0.0298,-0.0199
18,20,0.0,-0.0597,-0.0199
18,21,-0.1393,-0.0199,0.0199
18,22,-0.0696,0.0497,0.0497
18,23,0.0895,0.0298,-0.0
18,24,0.0099,0.0995,-0.0298
18,25,0.0099,0.0597,0.0298
18,26,0.1592,0.0995,-0.0099
18,27,0.0796,0.0398,-0.0099
18,28,0.1791,0.0696,0.0
18,29,-0.1094,0.0398,-0.0995
18,30,-0.1691,0.0895,-0.1691
18,31,0.0,0.0398,-0.1194
18,32,0.0298,0.0597,-0.199
18,33,0.0199,-0.0199,0.0696
18,34,0.0796,-0.0497,0.1492
18,35,-0.1094,-0.0398,0.0497
18,36,-0.1393,-0.0796,0.0199
18,37,-0.1691,-0.1194,-0.0398
18,38,0.0,-0.0398,-0.0199
18,39,0.0199,-0.0696,-0.0199
18,40,0.0796,-0.0298,-0.0298
18,41,0.1194,-0.0597,-0.0199
18,42,0.0995,0.0497,-0.0199
18,43,0.1293,0.0796,-0.0099
18,44,0.0796,0.0597,-0.0199
18,45,0.0298,0.0298,-0.0199
18,46,0.0,0.0597,-0.0199
18,47,-0.1393,0.0199,0.0199
18,48,-0.0696,-0.0497,0.0497
18,49,0.0895,-0.0298,-0.0
18,50,0.0099,-0.0995,-0.0298
18,51,0.0099,-0.0597,0.0298
18,52,0.1592,-0.0995,-0.0099
18,53,-0.0895,-0.0,0.0796
19,1,0.0302,-0.1206,0.0402
19,2,0.0302,-0.1709,0.0603
19,3,0.0101,-0.0402,-0.0302
19,4,0.0101,-0.0302,-0.0503
19,5,-0.0201,0.0603,-0.0905
19,6,-0.0503,0.1609,-0.181
19,7,0.0,-0.0101,-0.0101
19,8,-0.0,0.0402,-0.0302
19,9,0.0201,-0.0905,0.0503
19,10,0.0201,-0.1005,0.0503
19,11,0.0402,-0.1609,0.0905
19,12,-0.0503,0.0704,-0.0905
19,13,-0.0704,0.1206,-0.1307
19,14,-0.0201,0.0101,-0.0302
19,15,-0.0201,-0.0,-0.0201
19,16,0.0402,-0.1307,0.0905
19,17,0.1005,-0.2413,0.191
19,18,0.0201,-0.1005,0.0603
19,19,-0.0201,0.0,-0.0302
19,20,-0.0302,0.0201,-0.0503
19,21,0.0101,-0.0804,0.0402
19,22,-0.0302,0.0201,-0.0402
19,23,-0.0101,-0.0201,0.0101
19,24,-0.1005,0.2011,-0.181
19,25,-0.0603,0.0302,-0.0101
19,26,-0.0101,0.0302,-0.0101
19,27,0.0201,0.0603,0.0905
19,28,0.0503,0.1609,0.181
19,29,-0.0302,-0.1206,-0.0402
19,30,-0.0302,-0.1709,-0.0603
19,31,-0.0101,-0.0402,0.0302
19,32,-0.0101,-0.0302,0.0503
19,33,-0.0,-0.0101,0.0101
19,34,0.0,0.0402,0.0302
19,35,-0.0201,-0.0905,-0.0503
19,36,-0.0201,-0.1005,-0.0503
19,37,-0.0402,-0.1609,-0.0905
19,38,0.0503,0.0704,0.0905
19,39,0.0704,0.1206,0.1307
19,40,0.0201,0.0101,0.0302
19,41,0.0201,-0.0,0.0201
19,42,-0.0402,-0.1307,-0.0905
19,43,-0.1005,-0.2413,-0.191
19,44,-0.0201,-0.1005,-0.0603
19,45,0.0201,0.0,0.0302
19,46,0.0302,0.0201,0.0503
19,47,-0.0101,-0.0804,-0.0402
19,48,0.0302,0.0201,0.0402
19,49,0.0101,-0.0201,-0.0101
19,50,0.1005,0.2011,0.181
19,51,0.0603,0.0302,0.0101
19,52,0.0101,0.0302,0.0101
19,53,0.0,0.0402,-0.0
20,1,-0.1394,-0.1294,-0.0896
20,2,-0.1892,-0.1892,-0.1394
20,3,-0.0398,-0.1494,-0.0996
20,4,0.01,-0.2191,-0.1394
20,5,-0.0,-0.0498,-0.0697
20,6,0.0896,-0.0299,-0.0996
20,7,-0.0697,0.0199,0.01
20,8,-0.0299,0.0996,0.0398
20,9,-0.1494,-0.0199,0.0398
20,10,-0.0996,-0.0697,0.0797
20,11,-0.0896,-0.1892,0.0797
20,12,0.0199,0.01,0.0498
20,13,0.0299,0.0199,0.0498
20,14,0.0299,0.0398,0.0597
20,15,0.0199,0.0299,0.0597
20,16,0.0199,0.0896,0.0398
20,17,0.0,0.1095,0.0299
20,18,0.01,0.0896,0.0398
20,19,0.01,0.0597,0.0498
20,20,0.0199,0.0797,0.0498
20,21,-0.1892,-0.0498,-0.0199
20,22,-0.01,0.01,0.0398
20,23,0.0299,0.0299,0.01
20,24,0.0199,0.0299,0.0398
20,25,0.0996,0.01,-0.0299
20,26,-0.0299,-0.0199,0.01
20,27,0.0,-0.0498,0.0697
20,28,-0.0896,-0.0299,0.0996
20,29,0.1394,-0.1294,0.0896
20,30,0.1892,-0.1892,0.1394
20,31,0.0398,-0.1494,0.0996
20,32,-0.01,-0.2191,0.1394
20,33,0.0697,0.0199,-0.01
20,34,0.0299,0.0996,-0.0398
20,35,0.1494,-0.0199,-0.0398
20,36,0.0996,-0.0697,-0.0797
20,37,0.0896,-0.1892,-0.0797
20,38,-0.0199,0.01,-0.0498
20,39,-0.0299,0.0199,-0.0498
20,40,-0.0299,0.0398,-0.0597
20,41,-0.0199,0.0299,-0.0597
20,42,-0.0199,0.0896,-0.0398
20,43,-0.0,0.1095,-0.0299
20,44,-0.01,0.0896,-0.0398
20,45,-0.01,0.0597,-0.0498
20,46,-0.0199,0.0797,-0.0498
20,47,0.1892,-0.0498,0.0199
20,48,0.01,0.01,-0.0398
20,49,-0.0299,0.0299,-0.01
20,50,-0.0199,0.0299,-0.0398
20,51,-0.0996,0.01,0.0299
20,52,0.0299,-0.0199,-0.01
20,53,-0.0,0.0398,0.0
21,1,-0.0905,-0.0704,-0.0704
21,2,-0.1106,-0.0805,-0.0905
21,3,-0.0503,-0.1207,-0.0402
21,4,-0.0201,-0.1811,-0.0101
21,5,-0.0503,-0.0604,-0.0503
21,6,-0.0101,-0.0604,-0.0503
21,7,-0.0805,0.0,-0.0503
21,8,-0.0805,0.0302,-0.0604
21,9,-0.0805,-0.0201,-0.0201
21,10,-0.0201,-0.0805,0.0402
21,11,-0.0,-0.1911,0.0503
21,12,0.0604,0.0101,0.0503
21,13,0.0302,0.0201,0.0302
21,14,0.0101,0.0201,0.0805
21,15,-0.0402,-0.0101,0.0704
21,16,0.0101,0.1308,0.1106
21,17,-0.0402,0.1509,0.1408
21,18,0.0302,0.171,0.0905
21,19,0.0503,0.1308,0.0905
21,20,0.1006,0.1811,0.0905
21,21,-0.1106,-0.0302,-0.0604
21,22,0.0402,-0.0201,0.0101
21,23,0.0604,0.0604,0.0201
21,24,0.0101,0.0201,-0.0302
21,25,0.2313,0.0101,-0.0805
21,26,-0.0905,-0.0503,0.0101
21,27,-0.0503,0.0604,-0.0503
21,28,-0.0101,0.0604,-0.0503
21,29,-0.0905,0.0704,-0.0704
21,30,-0.1106,0.0805,-0.0905
21,31,-0.0503,0.1207,-0.0402
21,32,-0.0201,0.1811,-0.0101
21,33,-0.0805,0.0,-0.0503
21,34,-0.0805,-0.0302,-0.0604
21,35,-0.0805,0.0201,-0.0201
21,36,-0.0201,0.0805,0.0402
21,37,-0.0,0.1911,0.0503
21,38,0.0604,-0.0101,0.0503
21,39,0.0302,-0.0201,0.0302
21,40,0.0101,-0.0302,0.0805
21,41,-0.0402,0.0101,0.0704
21,42,0.0101,-0.1308,0.1106
21,43,-0.0402,-0.1509,0.1408
21,44,0.0302,-0.171,0.0905
21,45,0.0503,-0.1308,0.0905
21,46,0.1006,-0.1811,0.0905
21,47,-0.1106,0.0302,-0.0604
21,48,0.0402,0.0201,0.0101
21,49,0.0604,-0.0604,0.0201
21,50,0.0101,-0.0201,-0.0302
21,51,0.2313,-0.0101,-0.0805
21,52,-0.0905,0.0503,0.0101
21,53,-0.0101,0.0,-0.0402
22,1,0.0199,-0.0398,0.0299
22,2,0.0498,-0.0398,0.0697
22,3,-0.0597,0.0697,-0.0498
22,4,-0.1194,0.1891,-0.1095
22,5,-0.0498,-0.0,-0.01
22,6,-0.0796,0.0299,-0.0299
22,7,0.0199,-0.1095,0.0498
22,8,0.0199,-0.1692,0.0597
22,9,0.0398,-0.0597,0.01
22,10,-0.0199,0.0995,-0.1095
22,11,-0.0896,0.2189,-0.209
22,12,0.0,0.0896,-0.0597
22,13,-0.0,0.0398,-0.0299
22,14,-0.0398,0.0896,-0.0398
22,15,-0.0896,0.0896,-0.0697
22,16,0.0199,0.0299,0.1095
22,17,-0.01,0.0299,0.1493
22,18,0.0796,-0.01,0.1592
22,19,0.0597,0.0398,0.0995
22,20,0.0995,0.0498,0.1194
22,21,0.0498,-0.0995,0.0398
22,22,0.0199,0.0498,-0.0597
22,23,0.0697,0.01,0.0299
22,24,0.0299,-0.0796,0.0299
22,25,0.1493,0.0398,-0.0896
22,26,-0.0597,0.0,-0.0299
22,27,0.0498,-0.0,0.01
22,28,0.0796,0.0299,0.0299
22,29,-0.0199,-0.0398,-0.0299
22,30,-0.0498,-0.0398,-0.0697
22,31,0.0597,0.0697,0.0498
22,32,0.1194,0.1891,0.1095
22,33,-0.0199,-0.1095,-0.0498
22,34,-0.0199,-0.1692,-0.0597
22,35,-0.0398,-0.0597,-0.01
22,36,0.0199,0.0995,0.1095
22,37,0.0896,0.2189,0.209
22,38,-0.0,0.0896,0.0597
22,39,0.0,0.0398,0.0299
22,40,0.0398,0.0896,0.0398
22,41,0.0896,0.0896,0.0697
22,42,-0.0199,0.0299,-0.1095
22,43,0.01,0.0299,-0.1493
22,44,-0.0796,-0.01,-0.1592
22,45,-0.0597,0.0398,-0.0995
22,46,-0.0995,0.0498,-0.1194
22,47,-0.0498,-0.0995,-0.0398
22,48,-0.0199,0.0498,0.0597
22,49,-0.0697,0.01,-0.0299
22,50,-0.0299,-0.0796,-0.0299
22,51,-0.1493,0.0398,0.0896
22,52,0.0597,0.0,0.0299
22,53,0.0,-0.0796,-0.0
23,1,0.01,-0.1096,0.0199
23,2,0.0299,-0.1595,0.0498
23,3,-0.0598,0.0399,-0.0997
23,4,-0.1096,0.1595,-0.1894
23,5,-0.0399,-0.0,-0.0698
23,6,-0.0698,0.0698,-0.1296
23,7,0.0199,-0.1395,0.0498
23,8,0.0399,-0.1794,0.0797
23,9,0.01,-0.0997,0.0299
23,10,-0.0598,0.0698,-0.0997
23,11,-0.1196,0.1595,-0.1993
23,12,-0.0299,0.0797,-0.0797
23,13,0.0,0.01,-0.0199
23,14,-0.0498,0.0797,-0.0598
23,15,-0.0897,0.0997,-0.0997
23,16,0.0,-0.0,0.0598
23,17,-0.01,0.01,0.0598
23,18,0.0399,-0.0698,0.1296
23,19,0.0299,-0.0199,0.0598
23,20,0.0598,-0.0199,0.0797
23,21,0.0199,-0.1196,0.0598
23,22,-0.01,0.0498,-0.0797
23,23,0.0,-0.0199,0.0399
23,24,0.0698,-0.1196,0.0997
23,25,0.0199,0.0299,-0.0399
23,26,-0.0598,0.01,-0.0199
23,27,-0.0399,0.0,-0.0698
23,28,-0.0698,-0.0698,-0.1296
23,29,0.01,0.1096,0.0199
23,30,0.0299,0.1595,0.0498
23,31,-0.0598,-0.0399,-0.0997
23,32,-0.1096,-0.1595,-0.1894
23,33,0.0199,0.1395,0.0498
23,34,0.0399,0.1794,0.0797
23,35,0.01,0.0997,0.0299
23,36,-0.0598,-0.0698,-0.0997
23,37,-0.1196,-0.1595,-0.1993
23,38,-0.0299,-0.0797,-0.0797
23,39,0.0,-0.01,-0.0199
23,40,-0.0498,-0.0797,-0.0598
23,41,-0.0897,-0.0997,-0.0997
23,42,0.0,0.0,0.0598
23,43,-0.01,-0.01,0.0598
23,44,0.0399,0.0698,0.1296
23,45,0.0299,0.0199,0.0598
23,46,0.0598,0.0199,0.0797
23,47,0.0199,0.1196,0.0598
23,48,-0.01,-0.0498,-0.0797
23,49,0.0,0.0199,0.0399
23,50,0.0698,0.1196,0.0997
23,51,0.0199,-0.0299,-0.0399
23,52,-0.0598,-0.01,-0.0199
23,53,0.0299,0.0,0.01
24,1,0.0199,0.0896,-0.0498
24,2,0.0398,0.1693,-0.0498
24,3,0.0,-0.0398,0.0697
24,4,0.01,-0.0896,0.1792
24,5,-0.0398,-0.0697,0.0199
24,6,-0.0597,-0.1493,0.0797
24,7,-0.0498,0.01,-0.1294
24,8,-0.0996,-0.01,-0.1892
24,9,0.0398,0.01,-0.1195
24,10,0.0896,-0.0896,-0.0199
24,11,0.1195,-0.1095,0.0199
24,12,0.0597,-0.0597,0.01
24,13,-0.0,-0.01,-0.0597
24,14,-0.0199,-0.0597,0.0398
24,15,-0.0697,-0.1294,0.0498
24,16,-0.0199,0.0398,0.0797
24,17,-0.0597,0.0199,0.1593
24,18,-0.0,0.1394,0.0199
24,19,0.0299,0.1095,0.01
24,20,0.0896,0.1593,0.0
24,21,0.0498,0.0597,-0.0996
24,22,0.0797,-0.0996,-0.0
24,23,0.0299,0.0498,0.01
24,24,-0.0498,0.0797,-0.1593
24,25,0.1493,0.0,-0.0498
24,26,-0.0597,-0.0398,0.0199
24,27,0.0398,-0.0697,-0.0199
24,28,0.0597,-0.1493,-0.0797
24,29,-0.0199,0.0896,0.0498
24,30,-0.0398,0.1693,0.0498
24,31,-0.0,-0.0398,-0.0697
24,32,-0.01,-0.0896,-0.1792
24,33,0.0498,0.01,0.1294
24,34,0.0996,-0.01,0.1892
24,35,-0.0398,0.01,0.1195
24,36,-0.0896,-0.0896,0.0199
24,37,-0.1195,-0.1095,-0.0199
24,38,-0.0597,-0.0597,-0.01
24,39,0.0,-0.01,0.0597
24,40,0.0199,-0.0597,-0.0398
24,41,0.0697,-0.1294,-0.0498
24,42,0.0199,0.0398,-0.0797
24,43,0.0597,0.0199,-0.1593
24,44,0.0,0.1394,-0.0199
24,45,-0.0299,0.1095,-0.01
24,46,-0.0896,0.1593,-0.0
24,47,-0.0498,0.0597,0.0996
24,48,-0.0797,-0.0996,0.0
24,49,-0.0299,0.0498,-0.01
24,50,0.0498,0.0797,0.1593
24,51,-0.1493,0.0,0.0498
24,52,0.0597,-0.0398,-0.0199
24,53,-0.0,-0.0597,0.0
25,1,-0.01,0.0299,0.01
25,2,-0.01,0.0499,-0.01
25,3,0.0399,-0.0598,0.0798
25,4,0.0798,-0.1496,0.1496
25,5,-0.0,0.0499,-0.0
25,6,-0.0199,0.0798,-0.0199
25,7,-0.0199,0.0798,-0.0299
25,8,-0.0399,0.1297,-0.0698
25,9,0.01,0.0,0.0299
25,10,0.0698,-0.1197,0.1297
25,11,0.1496,-0.2793,0.2494
25,12,-0.0499,0.0997,-0.0698
25,13,-0.0399,0.0598,-0.0399
25,14,-0.0399,0.0997,-0.0898
25,15,-0.0399,0.1496,-0.1197
25,16,0.0399,-0.0698,0.0499
25,17,0.0598,-0.1197,0.0898
25,18,0.0698,-0.1097,0.0798
25,19,-0.0199,0.0299,-0.0299
25,20,-0.0598,0.0698,-0.0798
25,21,-0.0199,0.0698,-0.0399
25,22,-0.0299,0.0499,-0.0199
25,23,0.0399,-0.0199,0.01
25,24,0.0199,-0.0898,0.0798
25,25,0.0199,0.0299,-0.0299
25,26,0.0399,0.0299,-0.0299
25,27,-0.0,-0.0499,-0.0
25,28,-0.0199,-0.0798,-0.0199
25,29,-0.01,-0.0299,0.01
25,30,-0.01,-0.0499,-0.01
25,31,0.0399,0.0598,0.0798
25,32,0.0798,0.1496,0.1496
25,33,-0.0199,-0.0798,-0.0299
25,34,-0.0399,-0.1297,-0.0698
25,35,0.01,-0.0,0.0299
25,36,0.0698,0.1197,0.1297
25,37,0.1496,0.2793,0.2494
25,38,-0.0499,-0.0997,-0.0698
25,39,-0.0399,-0.0598,-0.0399
25,40,-0.0399,-0.0997,-0.0898
25,41,-0.0399,-0.1496,-0.1197
25,42,0.0399,0.0698,0.0499
25,43,0.0598,0.1197,0.0898
25,44,0.0698,0.1097,0.0798
25,45,-0.0199,-0.0299,-0.0299
25,46,-0.0598,-0.0698,-0.0798
25,47,-0.0199,-0.0698,-0.0399
25,48,-0.0299,-0.0499,-0.0199
25,49,0.0399,0.0199,0.01
25,50,0.0199,0.0898,0.0798
25,51,0.0199,-0.0299,-0.0299
25,52,0.0399,-0.0299,-0.0299
25,53,-0.0598,-0.0,-0.0499
26,1,0.01,0.06,-0.05
26,2,0.0,0.1199,-0.07
26,3,0.02,-0.07,0.06
26,4,0.05,-0.1499,0.1499
26,5,-0.02,-0.02,-0.02
26,6,-0.04,-0.04,-0.0
26,7,-0.04,0.04,-0.0999
26,8,-0.08,0.07,-0.1599
26,9,0.03,-0.02,-0.04
26,10,0.08,-0.1299,0.06
26,11,0.1599,-0.2798,0.1899
26,12,-0.03,0.07,-0.09
26,13,0.02,0.01,-0.03
26,14,-0.04,0.0999,-0.09
26,15,-0.09,0.1299,-0.1399
26,16,0.02,-0.03,0.05
26,17,0.03,-0.05,0.06
26,18,0.03,-0.0999,0.1099
26,19,-0.01,0.03,-0.03
26,20,-0.01,0.0999,-0.07
26,21,0.01,0.05,-0.08
26,22,-0.01,0.03,-0.06
26,23,-0.01,-0.03,0.03
26,24,0.09,-0.1299,0.1299
26,25,-0.03,0.02,-0.01
26,26,-0.05,0.01,-0.01
26,27,0.02,-0.02,0.02
26,28,0.04,-0.04,0.0
26,29,-0.01,0.06,0.05
26,30,-0.0,0.1199,0.07
26,31,-0.02,-0.07,-0.06
26,32,-0.05,-0.1499,-0.1499
26,33,0.04,0.04,0.0999
26,34,0.08,0.07,0.1599
26,35,-0.03,-0.02,0.04
26,36,-0.08,-0.1299,-0.06
26,37,-0.1599,-0.2798,-0.1899
26,38,0.03,0.07,0.09
26,39,-0.02,0.01,0.03
26,40,0.04,0.0999,0.09
26,41,0.09,0.1299,0.1399
26,42,-0.02,-0.03,-0.05
26,43,-0.03,-0.05,-0.06
26,44,-0.03,-0.0999,-0.1099
26,45,0.01,0.03,0.03
26,46,0.01,0.0999,0.07
26,47,-0.01,0.05,0.08
26,48,0.01,0.03,0.06
26,49,0.01,-0.03,-0.03
26,50,-0.09,-0.1299,-0.1299
26,51,0.03,0.02,0.01
26,52,0.05,0.01,0.01
26,53,0.0,0.07,0.0
27,1,-0.0399,0.0399,-0.1097
27,2,-0.0897,0.0897,-0.1695
27,3,0.0,-0.0798,-0.0299
27,4,0.0199,-0.1296,0.0199
27,5,0.01,-0.0997,-0.01
27,6,0.0598,-0.1795,0.0498
27,7,-0.0598,0.0399,-0.0897
27,8,-0.0698,0.0897,-0.1196
27,9,-0.0399,-0.0,-0.0498
27,10,-0.0,-0.0598,-0.01
27,11,-0.0598,0.01,-0.0897
27,12,0.0199,0.01,-0.0598
27,13,0.0498,0.0798,-0.0798
27,14,-0.01,0.0997,-0.0698
27,15,-0.0498,0.0798,-0.0798
27,16,0.0498,-0.0698,0.0997
27,17,0.1396,-0.1894,0.1595
27,18,-0.0299,-0.0598,0.0498
27,19,-0.0299,0.0598,-0.0897
27,20,-0.01,0.1396,-0.1296
27,21,-0.0299,0.0,-0.0399
27,22,0.0698,-0.1097,0.0598
27,23,-0.0997,-0.0399,0.0399
27,24,0.0798,0.0598,-0.01
27,25,-0.1296,-0.01,0.0299
27,26,-0.1196,-0.0299,0.0199
27,27,0.01,0.0997,-0.01
27,28,0.0598,0.1795,0.0498
27,29,-0.0399,-0.0399,-0.1097
27,30,-0.0897,-0.0897,-0.1695
27,31,0.0,0.0798,-0.0299
27,32,0.0199,0.1296,0.0199
27,33,-0.0598,-0.0399,-0.0897
27,34,-0.0698,-0.0897,-0.1196
27,35,-0.0399,0.0,-0.0498
27,36,-0.0,0.0598,-0.01
27,37,-0.0598,-0.01,-0.0897
27,38,0.0199,-0.01,-0.0598
27,39,0.0498,-0.0798,-0.0798
27,40,-0.01,-0.0997,-0.0698
27,41,-0.0498,-0.0798,-0.0798
27,42,0.0498,0.0698,0.0997
27,43,0.1396,0.1894,0.1595
27,44,-0.0299,0.0598,0.0498
27,45,-0.0299,-0.0598,-0.0897
27,46,-0.01,-0.1396,-0.1296
27,47,-0.0299,-0.0,-0.0399
27,48,0.0698,0.1097,0.0598
27,49,-0.0997,0.0399,0.0399
